date,price(KRW),change,interPrice(USD),currency(USD-KRW)
2012-09-12,63119.48,398.63,1742.95,1126.5
2012-09-11,62720.85,261.76,1733.48,1125.5
2012-09-10,62982.61,1309.65,1734.55,1129.5
2012-09-07,61672.96,630.93,1696.98,1130.5
2012-09-06,62303.89,484.43,1709.05,1134.0
2012-09-05,61819.46,162.39,1689.8,1138.0
2012-09-04,61657.07,172.6,1692.8,1133.0
2012-09-03,61484.47,994.86,1689.55,1132.0
2012-08-31,60489.61,3.75,1658.55,1134.5
2012-08-30,60485.86,250.5,1659.18,1134.0
2012-08-29,60736.36,5.51,1666.05,1134.0
2012-08-28,60730.85,324.49,1663.7,1135.5
2012-08-27,61055.34,131.68,1671.85,1136.0
2012-08-24,60923.66,415.79,1668.98,1135.5
2012-08-23,60507.87,524.37,1663.45,1131.5
2012-08-22,59983.5,949.7,1643.95,1135.0
2012-08-21,59033.8,26.28,1625.08,1130.0
2012-08-20,59007.52,46.15,1617.2,1135.0
2012-08-17,59053.67,554.19,1619.18,1134.5
2012-08-16,58499.48,83.54,1605.4,1133.5
2012-08-14,58583.02,429.06,1614.1,1129.0
2012-08-13,59012.08,463.82,1625.2,1129.5
2012-08-10,58548.26,50.29,1611.0,1130.5
2012-08-09,58497.97,104.08,1613.9,1127.5
2012-08-08,58393.89,199.35,1609.6,1128.5
2012-08-07,58593.24,195.26,1616.53,1127.5
2012-08-06,58397.98,297.49,1609.0,1129.0
2012-08-03,58100.49,200.98,1594.45,1133.5
2012-08-02,58301.47,238.22,1603.5,1131.0
2012-08-01,58539.69,340.25,1615.05,1127.5
2012-07-31,58879.94,288.18,1623.0,1128.5
2012-07-30,59168.12,299.07,1618.75,1137.0
2012-07-27,59467.19,271.68,1622.65,1140.0
2012-07-26,59195.51,553.21,1604.68,1147.5
2012-07-25,58642.3,477.62,1588.3,1148.5
2012-07-24,58164.68,142.12,1576.05,1148.0
2012-07-23,58022.56,122.34,1572.2,1148.0
2012-07-20,58144.9,269.81,1585.18,1141.0
2012-07-19,57875.09,233.41,1579.9,1139.5
2012-07-18,58108.5,601.31,1582.8,1142.0
2012-07-17,58709.81,244.35,1597.08,1143.5
2012-07-16,58465.46,130.31,1584.2,1148.0
2012-07-13,58595.77,523.6,1584.28,1150.5
2012-07-12,58072.17,146.57,1567.4,1152.5
2012-07-11,57925.6,369.8,1579.2,1141.0
2012-07-10,58295.4,180.44,1589.98,1140.5
2012-07-09,58114.96,282.14,1580.9,1143.5
2012-07-06,58397.1,592.14,1594.85,1139.0
2012-07-05,58989.24,140.56,1616.7,1135.0
2012-07-04,59129.8,388.72,1617.7,1137.0
2012-07-03,58741.08,115.89,1608.48,1136.0
2012-07-02,58625.19,747.84,1594.78,1143.5
2012-06-29,57877.35,510.19,1571.0,1146.0
2012-06-28,58387.54,78.25,1569.78,1157.0
2012-06-27,58309.29,706.29,1567.0,1157.5
2012-06-26,59015.58,310.61,1583.93,1159.0
2012-06-25,58704.97,235.16,1570.85,1162.5
2012-06-22,58469.81,724.06,1569.28,1159.0
2012-06-21,59193.87,723.28,1596.98,1153.0
2012-06-20,59917.15,631.01,1618.6,1151.5
2012-06-19,60548.16,6.02,1629.28,1156.0
2012-06-18,60542.14,197.68,1623.5,1160.0
2012-06-15,60739.82,69.39,1623.9,1163.5
2012-06-14,60809.21,284.39,1618.8,1168.5
2012-06-13,60524.82,699.28,1613.3,1167.0
2012-06-12,59825.54,59.18,1591.25,1169.5
2012-06-11,59766.36,430.85,1594.45,1166.0
2012-06-08,59335.51,1621.64,1571.5,1174.5
2012-06-07,60957.15,358.96,1621.35,1169.5
2012-06-05,61316.11,184.65,1615.7,1180.5
2012-06-04,61500.76,2553.61,1618.51,1182.0
2012-06-01,58947.15,359.97,1550.65,1182.5
2012-05-31,59307.12,653.87,1566.08,1178.0
2012-05-30,58653.25,850.4,1547.5,1179.0
2012-05-29,59503.65,145.93,1575.28,1175.0
2012-05-25,59357.72,182.17,1561.45,1182.5
2012-05-24,59175.55,445.52,1556.0,1183.0
2012-05-23,58730.03,240.72,1554.8,1175.0
2012-05-22,58970.75,835.53,1575.25,1164.5
2012-05-21,59806.28,97.93,1592.1,1168.5
2012-05-18,59708.35,1729.64,1586.1,1171.0
2012-05-17,57978.71,269.18,1548.75,1164.5
2012-05-16,57709.53,24.64,1537.6,1167.5
2012-05-15,57734.17,159.47,1557.6,1153.0
2012-05-14,57893.64,363.34,1560.55,1154.0
2012-05-11,58256.98,141.59,1578.55,1148.0
2012-05-10,58398.57,236.85,1590.7,1142.0
2012-05-09,58161.72,1363.43,1584.25,1142.0
2012-05-08,59525.15,454.9,1627.8,1137.5
2012-05-07,59980.05,682.01,1638.8,1138.5
2012-05-04,59298.04,457.6,1628.75,1132.5
2012-05-03,59755.64,264.71,1644.95,1130.0
2012-05-02,60020.35,285.91,1653.7,1129.0
2012-04-30,60306.26,29.04,1663.05,1128.0
2012-04-27,60335.3,105.2,1655.78,1133.5
2012-04-26,60230.1,28.18,1649.98,1135.5
2012-04-25,60201.92,193.49,1642.7,1140.0
2012-04-24,60008.43,81.39,1636.7,1140.5
2012-04-23,59927.04,245.19,1633.05,1141.5
2012-04-20,60172.23,79.57,1640.45,1141.0
2012-04-19,60092.66,197.75,1642.6,1138.0
2012-04-18,60290.41,164.64,1647.28,1138.5
2012-04-17,60455.05,252.57,1653.23,1137.5
2012-04-16,60202.48,758.94,1645.6,1138.0
2012-04-13,60961.42,197.46,1670.75,1135.0
2012-04-12,60763.96,364.61,1656.58,1141.0
2012-04-10,60399.35,287.88,1645.2,1142.0
2012-04-09,60111.47,737.67,1640.95,1139.5
2012-04-06,59373.8,296.43,1630.83,1132.5
2012-04-05,59077.37,254.78,1627.0,1129.5
2012-04-04,59332.15,1161.61,1631.85,1131.0
2012-04-03,60493.76,172.21,1675.65,1123.0
2012-04-02,60321.55,226.32,1664.95,1127.0
2012-03-30,60547.87,100.62,1663.08,1132.5
2012-03-29,60648.49,610.94,1659.25,1137.0
2012-03-28,61259.43,554.29,1678.18,1135.5
2012-03-27,61813.72,1009.49,1696.35,1133.5
2012-03-26,60804.23,557.98,1657.68,1141.0
2012-03-23,60246.25,605.93,1651.15,1135.0
2012-03-22,59640.32,436.67,1641.05,1130.5
2012-03-21,60076.99,298.4,1658.2,1127.0
2012-03-20,59778.59,39.37,1648.5,1128.0
2012-03-19,59739.22,122.88,1654.75,1123.0
2012-03-16,59862.1,174.49,1653.0,1126.5
2012-03-15,59687.61,711.04,1647.45,1127.0
2012-03-14,60398.65,894.02,1665.6,1128.0
2012-03-13,61292.67,306.46,1697.78,1123.0
2012-03-12,61599.13,476.7,1704.75,1124.0
2012-03-09,61122.43,136.43,1697.6,1120.0
2012-03-08,60986.0,462.24,1697.6,1117.5
2012-03-07,60523.76,760.6,1673.5,1125.0
2012-03-06,61284.36,104.94,1697.55,1123.0
2012-03-05,61179.42,289.71,1700.7,1119.0
2012-03-02,61469.13,2674.04,1712.58,1116.5
2012-02-29,64143.17,145.05,1786.28,1117.0
2012-02-28,64288.22,60.83,1776.8,1125.5
2012-02-27,64227.39,308.87,1768.05,1130.0
2012-02-24,64536.26,62.73,1779.7,1128.0
2012-02-23,64473.53,917.64,1779.55,1127.0
2012-02-22,63555.89,695.03,1755.0,1126.5
2012-02-21,62860.86,223.22,1737.35,1125.5
2012-02-20,62637.64,88.92,1731.95,1125.0
2012-02-17,62726.56,148.23,1732.1,1126.5
2012-02-16,62578.33,234.01,1718.85,1132.5
2012-02-15,62344.32,252.29,1727.68,1122.5
2012-02-14,62092.03,266.29,1716.1,1125.5
2012-02-13,62358.32,178.64,1730.38,1121.0
2012-02-10,62179.68,143.67,1720.05,1124.5
2012-02-09,62323.35,424.2,1735.6,1117.0
2012-02-08,62747.55,770.57,1748.98,1116.0
2012-02-07,61976.98,145.6,1722.1,1119.5
2012-02-06,62122.58,1163.6,1720.0,1123.5
2012-02-03,63286.18,356.69,1760.05,1118.5
2012-02-02,62929.49,163.78,1750.13,1118.5
2012-02-01,63093.27,177.23,1743.0,1126.0
2012-01-31,62916.04,361.07,1744.3,1122.0
2012-01-30,62554.97,407.89,1721.25,1130.5
2012-01-27,62147.08,432.14,1720.68,1123.5
2012-01-26,61714.94,1281.39,1711.0,1122.0
2012-01-25,60433.55,71.05,1667.3,1127.5
2012-01-20,60362.5,644.14,1652.88,1136.0
2012-01-19,61006.64,433.92,1669.05,1137.0
2012-01-18,60572.72,507.83,1649.2,1142.5
2012-01-17,61080.55,85.06,1662.3,1143.0
2012-01-16,60995.49,308.44,1646.3,1152.5
2012-01-13,60687.05,603.62,1642.25,1149.5
2012-01-12,61290.67,339.38,1645.7,1158.5
2012-01-11,60951.29,556.3,1638.0,1157.5
2012-01-10,60394.99,22.33,1623.05,1157.5
2012-01-09,60372.66,119.1,1620.35,1159.0
2012-01-06,60491.76,468.6,1621.45,1160.5
2012-01-05,60023.16,788.24,1616.55,1155.0
2012-01-04,59234.92,528.23,1604.35,1148.5
2012-01-03,58706.69,372.62,1585.9,1151.5
2012-01-02,58334.07,26.77,1569.7,1156.0
2011-12-30,58307.3,710.35,1560.88,1162.0
2011-12-29,57596.95,1329.8,1552.55,1154.0
2011-12-28,58926.75,471.67,1585.65,1156.0
2011-12-27,59398.42,201.43,1597.65,1156.5
2011-12-26,59599.85,23.22,1605.15,1155.0
2011-12-23,59576.63,177.58,1612.2,1149.5
2011-12-22,59754.21,525.8,1614.2,1151.5
2011-12-21,60280.01,509.41,1634.08,1147.5
2011-12-20,59770.6,269.03,1603.5,1159.5
2011-12-19,60039.63,890.78,1594.9,1171.0
2011-12-16,59148.85,61.64,1590.25,1157.0
2011-12-15,59087.21,1794.65,1583.8,1160.5
2011-12-14,60881.86,645.61,1637.55,1156.5
2011-12-13,61527.47,778.05,1658.5,1154.0
2011-12-12,62305.52,883.52,1688.25,1148.0
2011-12-09,63189.04,39.06,1719.68,1143.0
2011-12-08,63228.1,564.98,1739.0,1131.0
2011-12-07,62663.12,230.17,1729.58,1127.0
2011-12-06,62432.95,775.26,1718.65,1130.0
2011-12-05,63208.21,101.48,1743.85,1127.5
2011-12-02,63309.69,5.06,1746.65,1127.5
2011-12-01,63314.75,555.29,1751.45,1124.5
2011-11-30,62759.46,112.74,1705.75,1144.5
2011-11-29,62872.2,737.16,1706.58,1146.0
2011-11-28,63609.36,800.45,1716.85,1152.5
2011-11-25,62808.91,92.48,1674.9,1166.5
2011-11-24,62901.39,198.13,1698.48,1152.0
2011-11-23,62703.26,525.89,1694.6,1151.0
2011-11-22,62177.37,772.78,1692.15,1143.0
2011-11-21,62950.15,247.83,1713.18,1143.0
2011-11-18,63197.98,939.33,1729.0,1137.0
2011-11-17,64137.31,302.47,1762.45,1132.0
2011-11-16,64439.78,334.09,1774.68,1129.5
2011-11-15,64105.69,326.14,1764.7,1130.0
2011-11-14,64431.83,504.19,1782.35,1124.5
2011-11-11,63927.64,366.31,1766.05,1126.0
2011-11-10,64293.95,123.01,1769.88,1130.0
2011-11-09,64416.96,145.74,1784.32,1123.0
2011-11-08,64271.22,647.18,1791.45,1116.0
2011-11-07,63624.04,828.96,1765.5,1121.0
2011-11-04,62795.08,117.65,1756.6,1112.0
2011-11-03,62912.73,567.82,1734.93,1128.0
2011-11-02,62344.91,830.93,1731.55,1120.0
2011-11-01,61513.98,227.88,1706.95,1121.0
2011-10-31,61286.1,352.65,1717.48,1110.0
2011-10-28,61638.75,591.3,1736.75,1104.0
2011-10-27,61047.45,1289.76,1709.25,1111.0
2011-10-26,62337.21,2300.79,1714.5,1131.0
2011-10-25,60036.42,186.26,1657.08,1127.0
2011-10-24,60222.68,105.05,1647.6,1137.0
2011-10-21,60117.63,492.12,1627.55,1149.0
2011-10-20,59625.51,480.75,1628.4,1139.0
2011-10-19,60106.26,1263.44,1651.68,1132.0
2011-10-18,61369.7,555.06,1656.4,1152.5
2011-10-17,61924.76,334.16,1690.45,1139.5
2011-10-14,62258.92,144.43,1676.04,1155.5
2011-10-13,62403.35,288.76,1676.3,1158.0
2011-10-12,62692.11,114.58,1683.33,1158.5
2011-10-11,62577.53,296.96,1660.9,1172.0
2011-10-10,62280.57,517.44,1660.1,1167.0
2011-10-07,62798.01,29.82,1652.65,1182.0
2011-10-06,62768.19,1198.82,1648.38,1184.5
2011-10-05,61569.37,2549.49,1606.05,1192.5
2011-10-04,64118.86,2332.2,1671.85,1193.0
2011-09-30,61786.66,858.22,1628.1,1180.5
2011-09-29,60928.44,1236.27,1615.75,1173.0
2011-09-28,62164.71,1131.37,1656.3,1167.5
2011-09-27,63296.08,1507.34,1675.68,1175.0
2011-09-26,61788.74,3566.99,1614.48,1190.5
2011-09-23,65355.73,2856.43,1737.6,1170.0
2011-09-22,68212.16,998.9,1757.95,1207.0
2011-09-21,67213.26,1452.47,1810.98,1154.5
2011-09-20,65760.79,667.28,1794.38,1140.0
2011-09-19,66428.07,3004.58,1814.18,1139.0
2011-09-16,63423.49,1139.83,1778.98,1109.0
2011-09-15,64563.32,641.67,1810.95,1109.0
2011-09-14,65204.99,160.35,1828.95,1109.0
2011-09-09,65365.34,2064.53,1883.55,1079.5
2011-09-08,63300.81,181.22,1833.4,1074.0
2011-09-07,63482.03,1847.15,1843.8,1071.0
2011-09-06,65329.18,235.42,1895.68,1072.0
2011-09-05,65093.76,1818.38,1894.15,1069.0
2011-09-02,63275.38,1197.67,1852.5,1062.5
2011-09-01,62077.71,643.27,1816.58,1063.0
2011-08-31,62720.98,782.82,1831.1,1065.5
2011-08-30,61938.16,884.4,1793.1,1074.5
2011-08-29,62822.56,699.75,1819.55,1074.0
2011-08-26,62122.81,2377.87,1785.98,1082.0
2011-08-25,59744.94,4710.62,1712.08,1085.5
2011-08-24,64455.56,879.57,1853.9,1081.5
2011-08-23,65335.13,317.95,1887.05,1077.0
2011-08-22,65653.08,724.41,1886.6,1082.5
2011-08-19,64928.67,2761.54,1863.2,1084.0
2011-08-18,62167.13,418.62,1795.55,1077.0
2011-08-17,61748.51,441.09,1793.45,1071.0
2011-08-16,61307.42,80.55,1778.15,1072.5
2011-08-12,61226.87,948.85,1761.85,1081.0
2011-08-11,62175.72,1129.89,1787.5,1082.0
2011-08-10,61045.83,802.58,1759.08,1079.5
2011-08-09,61848.41,2356.26,1765.85,1089.5
2011-08-08,59492.15,2142.13,1710.35,1082.0
2011-08-05,57350.02,454.58,1665.7,1071.0
2011-08-04,56895.44,108.54,1664.15,1063.5
2011-08-03,56786.9,1752.38,1670.4,1057.5
2011-08-02,55034.52,627.6,1625.0,1053.5
2011-08-01,54406.92,274.28,1614.9,1048.0
2011-07-29,54681.2,24.69,1613.8,1054.0
2011-07-28,54705.89,117.92,1617.6,1052.0
2011-07-27,54823.81,373.29,1623.4,1050.5
2011-07-26,54450.52,475.84,1611.58,1051.0
2011-07-25,54926.36,1255.49,1619.5,1055.0
2011-07-22,53670.87,712.31,1587.75,1051.5
2011-07-21,54383.18,414.72,1600.45,1057.0
2011-07-20,53968.46,559.41,1589.75,1056.0
2011-07-19,54527.87,16.76,1603.95,1057.5
2011-07-18,54544.63,673.31,1599.15,1061.0
2011-07-15,53871.32,75.15,1580.9,1060.0
2011-07-14,53946.47,391.71,1588.35,1056.5
2011-07-13,53554.76,362.75,1572.35,1059.5
2011-07-12,53192.01,467.74,1547.1,1069.5
2011-07-11,52724.27,808.95,1545.78,1061.0
2011-07-08,51915.32,409.75,1526.38,1058.0
2011-07-07,52325.07,412.63,1529.75,1064.0
2011-07-06,51912.44,628.54,1515.55,1065.5
2011-07-05,51283.9,135.5,1497.2,1065.5
2011-07-04,51148.4,125.33,1495.35,1064.0
2011-07-01,51273.73,643.78,1494.1,1067.5
2011-06-30,51917.51,278.21,1512.15,1068.0
2011-06-29,52195.72,69.98,1508.25,1076.5
2011-06-28,52265.7,78.17,1501.9,1082.5
2011-06-27,52343.87,499.67,1500.68,1085.0
2011-06-24,52843.54,530.07,1522.02,1080.0
2011-06-23,53373.61,22.18,1538.0,1079.5
2011-06-22,53395.79,80.45,1545.08,1075.0
2011-06-21,53476.24,215.27,1543.1,1078.0
2011-06-20,53691.51,506.33,1537.9,1086.0
2011-06-17,53185.18,426.83,1524.8,1085.0
2011-06-16,53612.01,723.36,1525.09,1093.5
2011-06-15,52888.65,54.91,1516.3,1085.0
2011-06-14,52943.56,295.85,1521.38,1082.5
2011-06-13,53239.41,474.36,1524.95,1086.0
2011-06-10,53713.77,122.26,1542.8,1083.0
2011-06-09,53591.51,84.18,1536.45,1085.0
2011-06-08,53507.33,259.65,1537.58,1082.5
2011-06-07,53766.98,562.03,1547.9,1080.5
2011-06-03,53204.95,306.33,1533.85,1079.0
2011-06-02,53511.28,585.92,1542.68,1079.0
2011-06-01,52925.36,422.6,1532.18,1074.5
2011-05-31,53347.96,48.94,1539.4,1078.0
2011-05-30,53299.02,142.84,1535.85,1079.5
2011-05-27,53156.18,48.14,1526.08,1083.5
2011-05-26,53204.32,700.17,1519.05,1089.5
2011-05-25,53904.49,402.92,1526.43,1098.5
2011-05-24,53501.57,142.48,1521.95,1093.5
2011-05-23,53359.09,1098.38,1510.3,1099.0
2011-05-20,52260.71,270.82,1502.45,1082.0
2011-05-19,51989.89,313.22,1488.47,1086.5
2011-05-18,52303.11,65.18,1491.95,1090.5
2011-05-17,52368.29,325.32,1494.49,1090.0
2011-05-16,52693.61,156.25,1497.6,1094.5
2011-05-13,52849.86,665.63,1513.1,1086.5
2011-05-12,52184.23,506.78,1484.47,1093.5
2011-05-11,52691.01,305.75,1525.4,1074.5
2011-05-09,52385.26,558.96,1507.43,1081.0
2011-05-06,51826.3,1188.39,1487.9,1083.5
2011-05-04,53014.69,228.66,1536.2,1073.5
2011-05-03,53243.35,43.07,1547.15,1070.5
2011-05-02,53286.42,598.35,1557.12,1064.5
2011-04-29,52688.07,118.83,1534.59,1068.0
2011-04-28,52806.9,474.64,1531.6,1072.5
2011-04-27,52332.26,123.92,1507.29,1080.0
2011-04-26,52456.18,240.02,1504.59,1084.5
2011-04-25,52696.2,270.29,1517.07,1080.5
2011-04-22,52425.91,109.13,1508.59,1081.0
2011-04-21,52316.78,118.86,1507.55,1079.5
2011-04-20,52197.92,76.47,1504.82,1079.0
2011-04-19,52274.39,312.75,1495.24,1087.5
2011-04-18,51961.64,333.35,1484.25,1089.0
2011-04-15,51628.29,539.66,1473.38,1090.0
2011-04-14,51088.63,158.62,1457.98,1090.0
2011-04-13,50930.01,424.35,1458.13,1086.5
2011-04-12,51354.36,96.41,1462.87,1092.0
2011-04-11,51450.77,271.55,1473.04,1086.5
2011-04-08,51179.22,103.49,1470.0,1083.0
2011-04-07,51075.73,262.77,1458.95,1089.0
2011-04-06,50812.96,518.83,1455.45,1086.0
2011-04-05,50294.13,111.76,1435.3,1090.0
2011-04-04,50182.37,81.28,1434.74,1088.0
2011-04-01,50263.65,102.84,1433.77,1090.5
2011-03-31,50366.49,123.44,1430.15,1095.5
2011-03-30,50243.05,371.32,1418.87,1101.5
2011-03-29,50614.37,162.2,1417.78,1110.5
2011-03-28,50776.57,526.83,1417.85,1114.0
2011-03-25,51303.4,522.97,1433.2,1113.5
2011-03-24,51826.37,152.42,1440.7,1119.0
2011-03-23,51673.95,167.48,1431.34,1123.0
2011-03-22,51506.47,6.96,1429.89,1120.5
2011-03-21,51499.51,191.86,1427.15,1122.5
2011-03-18,51307.65,332.79,1412.39,1130.0
2011-03-17,50974.86,19.43,1398.9,1133.5
2011-03-16,50994.29,584.33,1400.05,1133.0
2011-03-15,51578.62,156.02,1407.4,1140.0
2011-03-14,51422.6,308.86,1423.75,1123.5
2011-03-11,51113.74,333.21,1409.55,1128.0
2011-03-10,51446.95,265.7,1427.6,1121.0
2011-03-09,51181.25,186.98,1425.95,1116.5
2011-03-08,51368.23,284.49,1428.6,1118.5
2011-03-07,51652.72,720.6,1437.16,1118.0
2011-03-04,50932.12,659.89,1419.65,1116.0
2011-03-03,51592.01,181.02,1431.62,1121.0
2011-03-02,51773.03,646.67,1429.0,1127.0
2011-02-28,51126.36,131.48,1411.15,1127.0
2011-02-25,50994.88,744.17,1405.65,1128.5
2011-02-24,51739.05,1114.48,1416.12,1136.5
2011-02-23,50624.57,226.45,1401.65,1123.5
2011-02-22,50851.02,639.75,1399.82,1130.0
2011-02-21,50211.27,560.18,1398.3,1117.0
2011-02-18,49651.09,45.43,1386.42,1114.0
2011-02-17,49605.66,98.94,1380.2,1118.0
2011-02-16,49506.72,272.08,1377.45,1118.0
2011-02-15,49234.64,132.0,1365.6,1121.5
2011-02-14,49102.64,306.55,1358.31,1124.5
2011-02-11,49409.19,546.71,1363.15,1127.5
2011-02-10,48862.48,205.37,1357.7,1119.5
2011-02-09,48657.11,595.82,1362.95,1110.5
2011-02-08,48061.29,55.48,1354.8,1103.5
2011-02-07,48005.81,50.86,1348.35,1107.5
2011-02-01,48056.67,35.94,1337.1,1118.0
2011-01-31,48092.61,933.43,1333.93,1121.5
2011-01-28,47159.18,921.78,1316.25,1114.5
2011-01-27,48080.96,25.95,1340.17,1116.0
2011-01-26,48106.91,246.52,1337.9,1118.5
2011-01-25,47860.39,853.44,1331.04,1118.5
2011-01-24,48713.83,240.2,1349.35,1123.0
2011-01-21,48473.63,778.47,1342.1,1123.5
2011-01-20,49252.1,143.76,1365.48,1122.0
2011-01-19,49108.34,70.85,1372.5,1113.0
2011-01-18,49037.49,80.72,1367.45,1115.5
2011-01-17,48956.77,188.43,1362.14,1118.0
2011-01-14,49145.2,322.59,1369.22,1116.5
2011-01-13,49467.79,313.96,1381.93,1113.5
2011-01-12,49781.75,75.52,1385.1,1118.0
2011-01-11,49857.27,192.89,1379.79,1124.0
2011-01-10,49664.38,220.07,1372.62,1125.5
2011-01-07,49444.31,61.28,1367.15,1125.0
2011-01-06,49505.59,538.83,1376.8,1118.5
2011-01-05,50044.42,738.67,1381.9,1126.5
2011-01-04,50783.09,588.58,1408.55,1121.5
2011-01-03,51371.67,610.9,1418.55,1126.5
2010-12-31,50760.77,720.64,1407.93,1121.5
2010-12-30,51481.41,225.38,1414.05,1132.5
2010-12-29,51706.79,404.44,1405.35,1144.5
2010-12-28,51302.35,136.28,1389.5,1148.5
2010-12-27,51166.07,74.03,1383.4,1150.5
2010-12-24,51240.1,22.26,1384.8,1151.0
2010-12-23,51262.36,183.31,1384.8,1151.5
2010-12-22,51445.67,20.77,1389.15,1152.0
2010-12-21,51466.44,39.01,1387.3,1154.0
2010-12-20,51427.43,245.92,1385.65,1154.5
2010-12-17,51181.51,140.22,1376.04,1157.0
2010-12-16,51321.73,416.07,1383.4,1154.0
2010-12-15,51737.8,149.43,1391.0,1157.0
2010-12-14,51588.37,316.43,1405.2,1142.0
2010-12-13,51271.94,145.37,1391.1,1146.5
2010-12-10,51126.57,265.86,1390.79,1143.5
2010-12-09,50860.71,485.9,1387.2,1140.5
2010-12-08,51346.61,406.85,1394.95,1145.0
2010-12-07,51753.46,132.14,1422.15,1132.0
2010-12-06,51621.32,534.76,1413.52,1136.0
2010-12-03,51086.56,418.16,1392.75,1141.0
2010-12-02,51504.72,192.99,1391.95,1151.0
2010-12-01,51311.73,112.69,1388.55,1149.5
2010-11-30,51199.04,597.67,1372.95,1160.0
2010-11-29,50601.37,314.89,1366.35,1152.0
2010-11-26,50916.26,723.95,1366.55,1159.0
2010-11-25,50192.31,775.94,1370.77,1139.0
2010-11-24,50968.25,209.64,1380.45,1148.5
2010-11-23,50758.61,1429.36,1363.49,1158.0
2010-11-22,49329.25,266.35,1360.94,1127.5
2010-11-19,49595.6,164.1,1361.65,1133.0
2010-11-18,49431.5,255.7,1358.34,1132.0
2010-11-17,49175.8,174.65,1335.97,1145.0
2010-11-16,49350.45,593.87,1360.93,1128.0
2010-11-15,49944.32,408.45,1366.4,1137.0
2010-11-12,50352.77,22.47,1387.95,1128.5
2010-11-11,50330.3,24.76,1411.73,1109.0
2010-11-10,50305.54,134.73,1409.13,1110.5
2010-11-09,50440.27,626.31,1409.73,1113.0
2010-11-08,49813.96,368.1,1389.72,1115.0
2010-11-05,49445.86,1133.96,1383.18,1112.0
2010-11-04,48311.9,159.54,1359.4,1105.5
2010-11-03,48152.36,409.93,1354.3,1106.0
2010-11-02,48562.29,487.06,1357.85,1112.5
2010-11-01,49049.35,582.82,1363.5,1119.0
2010-10-29,48466.53,410.09,1338.92,1126.0
2010-10-28,48056.44,425.31,1327.59,1126.0
2010-10-27,48481.75,366.64,1332.25,1132.0
2010-10-26,48115.11,189.15,1335.14,1121.0
2010-10-25,48304.26,397.4,1345.8,1116.5
2010-10-22,47906.86,865.29,1318.19,1130.5
2010-10-21,48772.15,71.15,1345.57,1127.5
2010-10-20,48701.0,896.2,1341.83,1129.0
2010-10-19,49597.2,673.93,1369.55,1126.5
2010-10-18,48923.27,135.88,1358.18,1120.5
2010-10-15,49059.15,287.69,1371.13,1113.0
2010-10-14,49346.84,408.13,1381.65,1111.0
2010-10-13,48938.71,51.57,1358.0,1121.0
2010-10-12,48887.14,297.11,1342.2,1133.0
2010-10-11,48590.03,421.42,1348.92,1120.5
2010-10-08,48168.61,681.05,1334.25,1123.0
2010-10-07,48849.66,402.0,1361.6,1116.0
2010-10-06,48447.66,356.86,1346.78,1119.0
2010-10-05,48090.8,423.28,1325.6,1128.5
2010-10-04,47667.52,126.67,1316.85,1126.0
2010-10-01,47540.85,379.33,1313.35,1126.0
2010-09-30,47920.18,86.87,1311.6,1136.5
